antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'21931', '85099F'})",frozenset({'85099B'}),0.01805536235915983,0.10307414104882459,0.013381555153707052,0.7411402157164868,7.1903603384424075,1.0,0.011520514187211374,3.4649100146387655,0.87675504153292,0.12419313193906531,0.7113922163129379,0.43548238855999777
"frozenset({'21931', '85099B'})",frozenset({'85099F'}),0.03302267352900264,0.04701627486437613,0.013381555153707052,0.40522325189553493,8.618786857624261,1.0,0.011828952058310907,1.602254506708195,0.9141624794136447,0.20075125208681135,0.3758794275108744,0.34491931825545974
"frozenset({'85099F', '85099B'})",frozenset({'21931'}),0.029823341215746278,0.05959104186952288,0.013381555153707052,0.44869402985074625,7.529555043410399,1.0,0.011604351178630448,1.7057841000268552,0.893847547677158,0.17599707281375776,0.4137593380168942,0.3366252595565589
"frozenset({'85099F', '85099C'})",frozenset({'85099B'}),0.01588538044234247,0.10307414104882459,0.011962720823480317,0.7530647985989491,7.306049712723138,1.0,0.010325348879152069,3.6322316699370285,0.8770595536598289,0.11180447217888716,0.7246871645669736,0.43456208890811154
"frozenset({'85099F', '85099B'})",frozenset({'85099C'}),0.029823341215746278,0.048240367227709,0.011962720823480317,0.4011194029850746,8.31501553650433,1.0,0.010524031891275447,1.5892310379001495,0.9067788166896628,0.18097643097643096,0.37076486920284424,0.32455047427223743
"frozenset({'85099B', '85099C'})",frozenset({'85099F'}),0.028098483794686328,0.04701627486437613,0.011962720823480317,0.4257425742574257,9.055217060167553,1.0,0.010641634786117125,1.6595061420465174,0.9152845317383446,0.1894273127753304,0.3974110883574125,0.3400902220399554
"frozenset({'85099F', '85099B'})",frozenset({'22386'}),0.029823341215746278,0.05911809709278064,0.014911670607873139,0.5,8.457647058823529,1.0,0.013148571426249525,1.8817638058144388,0.9088693258394748,0.20142803457346864,0.4685836782968657,0.37611764705882356
"frozenset({'85099F', '22386'})",frozenset({'85099B'}),0.01966893865628043,0.10307414104882459,0.014911670607873139,0.7581329561527581,7.355219732499566,1.0,0.012884311650535012,3.708342586423865,0.881377898943898,0.13828689370485037,0.7303377515170871,0.4514011609373777
"frozenset({'85099B', '22386'})",frozenset({'85099F'}),0.0371678953957435,0.04701627486437613,0.014911670607873139,0.4011976047904191,8.533164440350069,1.0,0.013164174621816483,1.5914828209764917,0.9168890155826087,0.21526104417670686,0.3716551716301741,0.35917868405201425
frozenset({'21213'}),frozenset({'21212'}),0.03755737932953123,0.07959382389762136,0.02100431214355265,0.5592592592592592,7.026415265317747,1.0,0.018014976707141778,2.0883165340138,0.8911491439734525,0.21846064814814817,0.5211453897374584,0.4115765013528033
frozenset({'21213'}),frozenset({'84991'}),0.03755737932953123,0.054527750730282376,0.015189873417721518,0.4044444444444444,7.417222222222221,1.0,0.01314195399955818,1.5875466872066153,0.8989404871757813,0.19753979739507957,0.37009726513331037,0.3415079365079365
"frozenset({'21213', '84991'})",frozenset({'21212'}),0.015189873417721518,0.07959382389762136,0.011044651550980665,0.7271062271062271,9.135209134335314,1.0,0.009835631441143378,3.3727635714892528,0.904269165269081,0.1318936877076412,0.7035072341111513,0.43293444875059695
"frozenset({'21213', '21212'})",frozenset({'84991'}),0.02100431214355265,0.054527750730282376,0.011044651550980665,0.5258278145695364,9.643306527909177,1.0,0.009899333654155983,1.9939428720632313,0.915531232753752,0.1712683347713546,0.4984811179844633,0.3641894174888498
frozenset({'21975'}),frozenset({'21212'}),0.03318959521491167,0.07959382389762136,0.018250104326053694,0.5498742665549037,6.90850419829291,1.0,0.015608417529284678,2.04477573201143,0.8846107383186229,0.19305473808122428,0.5109488124566561,0.3895823622183816
frozenset({'21975'}),frozenset({'84991'}),0.03318959521491167,0.054527750730282376,0.016886910557796633,0.5088013411567477,9.331053167285354,1.0,0.015077156583078958,1.9248266098613875,0.9234809189747605,0.2384131971720346,0.4804726852399381,0.40924760935388405
frozenset({'21975'}),frozenset({'21977'}),0.03318959521491167,0.04988176380581444,0.01424398386423703,0.42917015926236385,8.60374867522904,1.0,0.012588428314916217,1.6644508895442929,0.9141105525401416,0.2069523039611965,0.3992012583358418,0.3573625475620241
"frozenset({'84991', '21975'})",frozenset({'21212'}),0.016886910557796633,0.07959382389762136,0.011211573236889693,0.6639209225700164,8.3413623075076,1.0,0.009867479451777544,2.7386595534026656,0.8952332294142901,0.13148450244698207,0.6348578636736562,0.40239038089353674
"frozenset({'21212', '21975'})",frozenset({'84991'}),0.018250104326053694,0.054527750730282376,0.011211573236889693,0.6143292682926829,11.266359973867594,1.0,0.010216436097396989,2.4515011680669354,0.9281795612224814,0.18210573881608674,0.5920866720253196,0.409970756595321
frozenset({'84970S'}),frozenset({'84970L'}),0.03510919460286549,0.025705939629990262,0.014800389483933788,0.4215530903328051,16.399053930749652,1.0,0.013897874647014948,1.6843275399821265,0.9731887455859612,0.3216444981862152,0.4062912490223774,0.49865533304519044
frozenset({'84970L'}),frozenset({'84970S'}),0.025705939629990262,0.03510919460286549,0.014800389483933788,0.5757575757575758,16.399053930749652,1.0,0.013897874647014948,2.2743854698646744,0.9637961583951884,0.3216444981862152,0.5603207929131292,0.49865533304519044
frozenset({'21915'}),frozenset({'21914'}),0.025539017944081234,0.023786340242036446,0.011628877451662262,0.45533769063180835,19.142822561123218,1.0,0.011021397681396872,1.7923282793156212,0.9726003576461795,0.30848708487084875,0.44206649443603163,0.4721132897603486
frozenset({'21914'}),frozenset({'21915'}),0.023786340242036446,0.025539017944081234,0.011628877451662262,0.4888888888888889,19.142822561123214,1.0,0.011021397681396872,1.9065540953267979,0.9708541672064042,0.30848708487084875,0.4754935081825766,0.4721132897603486
frozenset({'84380'}),frozenset({'84378'}),0.02695785227430797,0.030157184587564334,0.012018361385449993,0.44582043343653255,14.783224612431884,1.0,0.011205388458329397,1.7500515607721605,0.9581864071871505,0.2665021591610118,0.42858826424589547,0.42217220933819244
frozenset({'20723'}),frozenset({'20724'}),0.03352343858672972,0.05004868549172346,0.021032132424537487,0.6273858921161826,12.535511891115165,1.0,0.019354328390109143,2.549423906419762,0.9521458346659843,0.3362989323843416,0.6077545215286178,0.523809677575601
frozenset({'20724'}),frozenset({'20723'}),0.05004868549172346,0.03352343858672972,0.021032132424537487,0.42023346303501946,12.535511891115167,1.0,0.019354328390109143,1.6670099079410101,0.9687092571983922,0.3362989323843416,0.40012354141605566,0.523809677575601
frozenset({'20723'}),frozenset({'20719'}),0.03352343858672972,0.03766866045347058,0.015551537070524412,0.46390041493775935,12.31528834190381,1.0,0.014288754045168117,1.7950607804234797,0.9506698366500752,0.2795,0.4429157993390697,0.43837561367272015
frozenset({'20719'}),frozenset({'20723'}),0.03766866045347058,0.03352343858672972,0.015551537070524412,0.4128508124076809,12.31528834190381,1.0,0.014288754045168117,1.6460493888724124,0.9547648268400339,0.2795,0.3924848143924608,0.43837561367272015
frozenset({'20723'}),frozenset({'22356'}),0.03352343858672972,0.03777994157740993,0.016719988871887605,0.4987551867219917,13.20158702998674,1.0,0.015453475320607066,1.9196608781444058,0.9563103424823528,0.3063200815494394,0.4790746577246362,0.4706588893845599
frozenset({'22356'}),frozenset({'20723'}),0.03777994157740993,0.03352343858672972,0.016719988871887605,0.4425625920471281,13.20158702998674,1.0,0.015453475320607066,1.7337849014520754,0.9605407030918246,0.3063200815494394,0.4232271839704669,0.4706588893845599
frozenset({'20723'}),frozenset({'22355'}),0.03352343858672972,0.041952983725135624,0.01691473083878147,0.5045643153526971,12.026899413363857,1.0,0.015508322565341815,1.9337464901360326,0.9486552358876464,0.2888361045130641,0.48286913248403457,0.45387366961268805
frozenset({'22355'}),frozenset({'20723'}),0.041952983725135624,0.03352343858672972,0.01691473083878147,0.403183023872679,12.026899413363857,1.0,0.015508322565341815,1.619385171790235,0.9570021457948382,0.2888361045130641,0.38248168661783094,0.45387366961268805
"frozenset({'20723', '20724'})",frozenset({'20719'}),0.021032132424537487,0.03766866045347058,0.01232438447628321,0.5859788359788359,15.556136823677443,1.0,0.011532132221370879,2.324353011812064,0.955819612467394,0.26574685062987397,0.5697727518504598,0.45657878283432196
"frozenset({'20723', '20719'})",frozenset({'20724'}),0.015551537070524412,0.05004868549172346,0.01232438447628321,0.7924865831842576,15.834313636774953,1.0,0.011546050488527655,4.577782627673504,0.9516455666809857,0.23133159268929504,0.7815536294897832,0.5193672493464367
"frozenset({'20724', '20719'})",frozenset({'20723'}),0.021338155515370705,0.03352343858672972,0.01232438447628321,0.5775749674054759,17.2289893804065,1.0,0.011609056130309593,2.2879244524814144,0.9624961835499743,0.28973185088293,0.562922631070519,0.47260491108863006
"frozenset({'20723', '22355'})",frozenset({'20719'}),0.01691473083878147,0.03766866045347058,0.011016831269995827,0.6513157894736843,17.290654396330563,1.0,0.01037967601736792,2.7598936530391036,0.9583759604134847,0.25287356321839083,0.6376671981911937,0.47189127730700464
"frozenset({'20723', '20719'})",frozenset({'22355'}),0.015551537070524412,0.041952983725135624,0.011016831269995827,0.708407871198569,16.885756585034855,1.0,0.010364397888375274,3.2855722828076646,0.9556401635755052,0.23698384201077202,0.6956390199562261,0.4855036703472951
"frozenset({'22355', '20719'})",frozenset({'20723'}),0.018806509945750453,0.03352343858672972,0.011016831269995827,0.5857988165680473,17.474305777210343,1.0,0.010386372388798741,2.3333505554120384,0.9608432277064788,0.2666666666666667,0.5714317346441699,0.45721476098111913
"frozenset({'20723', '20719'})",frozenset({'22356'}),0.015551537070524412,0.03777994157740993,0.010126582278481013,0.6511627906976745,17.235674898105973,1.0,0.009539046116517676,2.758364167478092,0.9568614706381056,0.2343850611719253,0.6374662882478361,0.4596020139055383
"frozenset({'20723', '22356'})",frozenset({'20719'}),0.016719988871887605,0.03766866045347058,0.010126582278481013,0.6056572379367721,16.07854462159326,1.0,0.009496762694880072,2.440342342056811,0.9537520396081963,0.22878692646134507,0.5902214280488356,0.43724516254297985
"frozenset({'20719', '22356'})",frozenset({'20723'}),0.01691473083878147,0.03352343858672972,0.010126582278481013,0.5986842105263158,17.85867547499454,1.0,0.009559542337996059,2.4082694645051985,0.9602471275788196,0.25120772946859904,0.5847640744780778,0.4503794496614982
"frozenset({'20723', '20724'})",frozenset({'22356'}),0.021032132424537487,0.03777994157740993,0.013910140492418973,0.6613756613756614,17.506000109092895,1.0,0.013115547758171598,2.8415561100292113,0.9631334792122539,0.3097893432465923,0.6480801500028377,0.5147820869470354
"frozenset({'20723', '22356'})",frozenset({'20724'}),0.016719988871887605,0.05004868549172346,0.013910140492418973,0.831946755407654,16.622749373612073,1.0,0.013073327027944755,5.652680594252221,0.9558228270710729,0.2631578947368421,0.8230927816765689,0.5549394699773122
"frozenset({'20724', '22356'})",frozenset({'20723'}),0.025038252886354154,0.03352343858672972,0.013910140492418973,0.5555555555555555,16.572153065928998,1.0,0.013070772159464271,2.174572263179858,0.9637894136110715,0.31152647975077885,0.5401394486023156,0.4852466574458275
frozenset({'20723'}),"frozenset({'20724', '22356'})",0.03352343858672972,0.025038252886354154,0.013910140492418973,0.4149377593360996,16.572153065929,1.0,0.013070772159464271,1.6664239791091395,0.972251007484168,0.31152647975077885,0.39991261975563136,0.4852466574458275
"frozenset({'20723', '22355'})",frozenset({'22356'}),0.01691473083878147,0.03777994157740993,0.010877729865071637,0.6430921052631579,17.022051342919152,1.0,0.01023869232218486,2.6959898411102983,0.9574476431425674,0.24825396825396825,0.629078721013219,0.465507761026277
"frozenset({'20723', '22356'})",frozenset({'22355'}),0.016719988871887605,0.041952983725135624,0.010877729865071637,0.6505823627287853,15.507415801250788,1.0,0.010176276444044887,2.741839318005683,0.9514224967842551,0.22759022118742725,0.6352813261400874,0.4549330911787163
"frozenset({'22355', '22356'})",frozenset({'20723'}),0.018500486854917234,0.03352343858672972,0.010877729865071637,0.58796992481203,17.53906966586591,1.0,0.010257529930166218,2.345645669123448,0.9607589412576625,0.26436781609195403,0.5736781504711692,0.45622562630642993
"frozenset({'20724', '22355'})",frozenset({'20723'}),0.0219223814160523,0.03352343858672972,0.012852969814995131,0.5862944162436549,17.48908945384081,1.0,0.012118056207919236,2.336145798753549,0.9639536540295991,0.30176355323318094,0.5719445248093891,0.4848484529351055
"frozenset({'20724', '20723'})",frozenset({'22355'}),0.021032132424537487,0.041952983725135624,0.012852969814995131,0.6111111111111112,14.566570881226054,1.0,0.011970609105683613,2.46354947042108,0.9513587665566977,0.2563817980022197,0.5940816240929492,0.4587385794282346
"frozenset({'20723', '22355'})",frozenset({'20724'}),0.01691473083878147,0.05004868549172346,0.012852969814995131,0.7598684210526316,15.182584988736435,1.0,0.0120064097710678,3.955961638500221,0.9502075685113295,0.23753213367609258,0.747216962301202,0.5083388797870162
frozenset({'82581'}),frozenset({'82580'}),0.02314647377938517,0.03218806509945751,0.016747809152872443,0.7235576923076923,22.479067631806394,1.0,0.016002768948038707,3.500954477553267,0.9781550084194238,0.43403028118240794,0.7143636095780154,0.6219344209161625
frozenset({'82580'}),frozenset({'82581'}),0.03218806509945751,0.02314647377938517,0.016747809152872443,0.5203111495246326,22.479067631806394,1.0,0.016002768948038707,2.0364315852923447,0.9872932278553302,0.43403028118240794,0.5089449568439871,0.6219344209161625
frozenset({'84987'}),frozenset({'84991'}),0.02086521073862846,0.054527750730282376,0.010321324245374878,0.4946666666666667,9.071833333333334,1.0,0.009183591235284134,1.8709873006656683,0.9087295311566018,0.1586147926464301,0.46552282869893585,0.3419761904761905
frozenset({'82578'}),frozenset({'82580'}),0.0170816525246905,0.03218806509945751,0.012574767005146752,0.7361563517915309,22.870475423635764,1.0,0.012024941661675701,3.6681267162279823,0.9728941442033783,0.34268385140257773,0.7273812827741342,0.5634109330262754
frozenset({'82578'}),frozenset({'82581'}),0.0170816525246905,0.02314647377938517,0.010404785088329392,0.6091205211726385,26.315910016286647,1.0,0.010009405066058075,2.4991169379144065,0.9787182999825788,0.3488805970149254,0.599858660141557,0.5293198759709347
frozenset({'82581'}),frozenset({'82578'}),0.02314647377938517,0.0170816525246905,0.010404785088329392,0.4495192307692308,26.315910016286647,1.0,0.010009405066058075,1.7855634609158462,0.9847946987350694,0.3488805970149254,0.43995269734793807,0.5293198759709347
frozenset({'20679'}),frozenset({'15056BL'}),0.0186952288218111,0.022673529002642925,0.010794269022117123,0.5773809523809523,25.46497955010225,1.0,0.010370382209214744,2.312547142641633,0.9790336406953598,0.35304822565969063,0.5675763829585349,0.5267272860064272
frozenset({'15056BL'}),frozenset({'20679'}),0.022673529002642925,0.0186952288218111,0.010794269022117123,0.47607361963190187,25.464979550102253,1.0,0.010370382209214744,1.8729821744970117,0.9830188900725143,0.35304822565969063,0.46609208906723876,0.5267272860064272
frozenset({'47590A'}),frozenset({'47590B'}),0.018027542078174988,0.023424676589233553,0.012296564195298372,0.6820987654320988,29.11881249816721,1.0,0.011874274852418324,3.0719456775251297,0.9833859721968861,0.4217557251908396,0.6744734103483119,0.6035196915046479
frozenset({'47590B'}),frozenset({'47590A'}),0.023424676589233553,0.018027542078174988,0.012296564195298372,0.5249406175771971,29.11881249816721,1.0,0.011874274852418324,2.0670520239254415,0.9888207463930001,0.4217557251908396,0.5162192395617857,0.6035196915046479
frozenset({'21936'}),frozenset({'20725'}),0.02656836834052024,0.0798442064264849,0.010738628460147448,0.4041884816753927,5.062214276593028,1.0,0.008617298173952063,1.544373959336919,0.8243598837269568,0.11224193079383543,0.3524884345826754,0.2693416275972782
frozenset({'21900'}),frozenset({'21899'}),0.019696758937265267,0.015328974822645709,0.011712338294616776,0.594632768361582,38.79142442605637,1.0,0.011410407172779715,2.429083922737167,0.9937956600223921,0.5023866348448688,0.5883221692591135,0.679349052057379
frozenset({'21899'}),frozenset({'21900'}),0.015328974822645709,0.019696758937265267,0.011712338294616776,0.764065335753176,38.79142442605637,1.0,0.011410407172779715,4.154977583273591,0.9893874010343287,0.5023866348448688,0.7593248146450581,0.679349052057379
frozenset({'21901'}),frozenset({'21899'}),0.017109472805675336,0.015328974822645709,0.010126582278481013,0.591869918699187,38.611187345993244,1.0,0.009864311600614075,2.4126401612911272,0.9910572374130256,0.45386533665835416,0.5855163086297756,0.6262434892951471
frozenset({'21899'}),frozenset({'21901'}),0.015328974822645709,0.017109472805675336,0.010126582278481013,0.6606170598911071,38.611187345993244,1.0,0.009864311600614075,2.8961105908239193,0.9892651917783297,0.45386533665835416,0.6547093183635959,0.6262434892951471
frozenset({'22326'}),frozenset({'22328'}),0.03588816247044095,0.030602309083321743,0.015106412574767004,0.4209302325581395,13.754852008456657,1.0,0.014008151934414103,1.6740602694545044,0.9618161977057196,0.29399025446670274,0.40264994143499283,0.45728329809725154
frozenset({'22328'}),frozenset({'22326'}),0.030602309083321743,0.03588816247044095,0.015106412574767004,0.4936363636363636,13.754852008456659,1.0,0.014008151934414103,1.903991061548501,0.9565716840720825,0.29399025446670274,0.47478745032200514,0.45728329809725154
frozenset({'22383'}),frozenset({'20725'}),0.06320767839755181,0.0798442064264849,0.030713590207261093,0.4859154929577465,6.085795259361045,1.0,0.025666823285548094,1.7898920916087555,0.892068517459264,0.2734026745913819,0.44130710187048217,0.4352922412523924
"frozenset({'20725', '85099B'})",frozenset({'22383'}),0.026985672555292807,0.06320767839755181,0.010822089303101962,0.40103092783505156,6.3446552381298105,1.0,0.009116387590885374,1.5640078346891133,0.8657498654014711,0.13634770417104805,0.360617013661715,0.28612285828372297
"frozenset({'22383', '85099B'})",frozenset({'20725'}),0.018194463764084016,0.0798442064264849,0.010822089303101962,0.5948012232415903,7.4495226374282115,1.0,0.009369366782503238,2.270875052819166,0.8818072203061742,0.12408293460925042,0.5596411177450934,0.36517064646400077
frozenset({'22383'}),frozenset({'22382'}),0.06320767839755181,0.0574767005146752,0.027180414522186676,0.43001760563380287,7.48159866142645,1.0,0.023547445720702685,1.6536007231124772,0.9247927285241789,0.29068729544778343,0.39525909367180395,0.4514560438624
frozenset({'22382'}),frozenset({'22383'}),0.0574767005146752,0.06320767839755181,0.027180414522186676,0.47289448209099716,7.48159866142645,1.0,0.023547445720702685,1.7772386927737909,0.9191695607188725,0.29068729544778343,0.43732937839696173,0.4514560438624
frozenset({'22382'}),frozenset({'20725'}),0.0574767005146752,0.0798442064264849,0.02642926693559605,0.45982575024201355,5.759037140226194,1.0,0.02184008539498907,1.7034425354147689,0.8767527159348828,0.2383341695935775,0.4129534873000507,0.395418101601843
frozenset({'22382'}),frozenset({'20727'}),0.0574767005146752,0.06123243844762832,0.023675059118097093,0.4119070667957406,6.72694207904266,1.0,0.020155620591659477,1.596291178738436,0.9032604767592584,0.2491217798594848,0.37354787565116454,0.399274751026221
"frozenset({'20725', '22382'})",frozenset({'22383'}),0.02642926693559605,0.06320767839755181,0.015495896508554737,0.5863157894736842,9.276021590066717,1.0,0.013825363903806532,2.2645107010746206,0.9164153483839573,0.20900562851782364,0.5584034999148154,0.4157371200889548
"frozenset({'20725', '22383'})",frozenset({'22382'}),0.030713590207261093,0.0574767005146752,0.015495896508554737,0.5045289855072465,8.777974048430771,1.0,0.01373058068248153,1.9022773722701987,0.9141554938704101,0.2131649445082281,0.4743143063271636,0.3870660416403609
"frozenset({'22383', '22382'})",frozenset({'20725'}),0.027180414522186676,0.0798442064264849,0.015495896508554737,0.5701125895598772,7.1403125546096815,1.0,0.013325697880687836,2.1404576436222005,0.883976968735098,0.16930091185410337,0.532810189923803,0.382094622306071
"frozenset({'20725', '22382'})",frozenset({'20727'}),0.02642926693559605,0.06123243844762832,0.014605647517039922,0.5526315789473685,9.025144073268132,1.0,0.012987319056190098,2.0984216081758897,0.9133372794752991,0.19992383853769993,0.5234513426168552,0.3955797603959923
"frozenset({'20725', '20727'})",frozenset({'22382'}),0.030824871331200446,0.0574767005146752,0.014605647517039922,0.47382671480144406,8.243805064635966,1.0,0.012833935619133117,1.7912792724352316,0.906643975958785,0.1981879954699887,0.4417397580665872,0.36397047259917314
"frozenset({'22382', '20727'})",frozenset({'20725'}),0.023675059118097093,0.0798442064264849,0.014605647517039922,0.6169212690951822,7.726562723911611,1.0,0.012715331209655345,2.4020017801566302,0.8916870880112461,0.16426783479349188,0.5836805749849229,0.39992404918173746
"frozenset({'22383', '22382'})",frozenset({'20727'}),0.027180414522186676,0.06123243844762832,0.014021421616358325,0.5158648925281474,8.424699482927878,1.0,0.012357098557147506,1.939061115510924,0.9059248160676608,0.18848167539267016,0.484286497212075,0.3724258583494894
"frozenset({'22383', '20727'})",frozenset({'22382'}),0.02629016553067186,0.0574767005146752,0.014021421616358325,0.5333333333333333,9.279122297515327,1.0,0.012510349645670662,2.01969278461141,0.9163214285714286,0.20103709613083368,0.504875193089131,0.3886414972571797
"frozenset({'22382', '20727'})",frozenset({'22383'}),0.023675059118097093,0.06320767839755181,0.014021421616358325,0.5922444183313749,9.369817613081544,1.0,0.012524976093578617,2.297435924160471,0.914935488452329,0.19243986254295536,0.5647321479203299,0.40703770212343393
frozenset({'22381'}),frozenset({'22379'}),0.0273473362080957,0.037919042982334124,0.015106412574767004,0.5523906408952187,14.567631391767158,1.0,0.01406942775763988,2.149376319882649,0.9575408522992024,0.30116472545757067,0.5347487590937088,0.47538827716074217
frozenset({'22381'}),frozenset({'85099B'}),0.0273473362080957,0.10307414104882459,0.011489776046738072,0.4201424211597152,4.076118577216184,1.0,0.008670972857115187,1.5468037181561498,0.7758870128522797,0.09660818713450292,0.35350556230105346,0.2658067031574554
frozenset({'22384'}),frozenset({'20725'}),0.055807483655584925,0.0798442064264849,0.030518848240367227,0.5468594217347956,6.849080806361404,1.0,0.026062943995228023,2.0306188359829167,0.9044712720282674,0.2902884360942048,0.5075392869012012,0.464544693445795
frozenset({'20727'}),frozenset({'22384'}),0.06123243844762832,0.055807483655584925,0.025399916539157047,0.41481144934120856,7.432900073065674,1.0,0.02198268823129942,1.6134842612376221,0.9219140560690974,0.277170613236187,0.3802232695886662,0.43497302277628724
frozenset({'22384'}),frozenset({'20727'}),0.055807483655584925,0.06123243844762832,0.025399916539157047,0.4551345962113659,7.432900073065674,1.0,0.02198268823129942,1.7229347927484517,0.9166171044519763,0.277170613236187,0.41959498165059117,0.43497302277628724
frozenset({'22384'}),frozenset({'22383'}),0.055807483655584925,0.06320767839755181,0.024314925580748367,0.4356929212362911,6.893037875809192,1.0,0.020787464101669526,1.6600754391647623,0.9054573817084535,0.2567567567567568,0.3976177368763842,0.41018800991392024
frozenset({'22384'}),frozenset({'22382'}),0.055807483655584925,0.0574767005146752,0.022562247878703576,0.40428713858424725,7.033930879192046,1.0,0.01935461785415389,1.5821771872531896,0.9085350379655907,0.24869671879791475,0.3679595382511517,0.3984165605796357
"frozenset({'20725', '20727'})",frozenset({'22384'}),0.030824871331200446,0.055807483655584925,0.01666434830991793,0.5406137184115524,9.687118698057452,1.0,0.014944089806916453,2.055334593535583,0.9252921416088846,0.23817097415506958,0.5134612130087289,0.41960895292461964
"frozenset({'20725', '22384'})",frozenset({'20727'}),0.030518848240367227,0.06123243844762832,0.01666434830991793,0.5460346399270739,8.917408056419205,1.0,0.014795604813547135,2.0679277410099433,0.9158092343989294,0.2219340496480178,0.5164241089431802,0.40909183154917983
"frozenset({'20727', '22384'})",frozenset({'20725'}),0.025399916539157047,0.0798442064264849,0.01666434830991793,0.6560788608981379,8.216987684663264,1.0,0.014636312130549988,2.675484839275857,0.901191078912445,0.1881281407035176,0.626235968404643,0.4323948311459331
"frozenset({'20725', '22383'})",frozenset({'22384'}),0.030713590207261093,0.055807483655584925,0.016163583252190847,0.5262681159420289,9.43006352319852,1.0,0.01444953506869479,1.993094719013832,0.9222827913440657,0.22973507315144323,0.4982676987399815,0.4079496113109945
"frozenset({'20725', '22384'})",frozenset({'22383'}),0.030518848240367227,0.06320767839755181,0.016163583252190847,0.5296262534184139,8.37914422496694,1.0,0.014234557707550026,1.9915914279028792,0.9083787432295098,0.20839311334289815,0.4978889816507257,0.3926740422021647
"frozenset({'22383', '22384'})",frozenset({'20725'}),0.024314925580748367,0.0798442064264849,0.016163583252190847,0.6647597254004576,8.325710219344757,1.0,0.014222177314876955,2.7447650634240683,0.9018177583305191,0.18368637369585836,0.6356700931071639,0.4335993748953507
"frozenset({'22383', '20727'})",frozenset({'22384'}),0.02629016553067186,0.055807483655584925,0.013631937682570594,0.5185185185185185,9.291200472656104,1.0,0.012164749699415002,1.961015226253785,0.916465306122449,0.19910605444941082,0.49006005327641206,0.38139285846165205
"frozenset({'22383', '22384'})",frozenset({'20727'}),0.024314925580748367,0.06123243844762832,0.013631937682570594,0.5606407322654462,9.155943262735786,1.0,0.012143075498588757,2.1366740854082624,0.9129803739236848,0.18955512572533847,0.5319829042579856,0.3916334056602106
"frozenset({'20727', '22384'})",frozenset({'22383'}),0.025399916539157047,0.06320767839755181,0.013631937682570594,0.5366922234392114,8.490933966339108,1.0,0.012026467926638898,2.0219654601017383,0.9052198339943422,0.18181818181818182,0.5054317100205641,0.37618061876185926
"frozenset({'20725', '20727', '22383'})",frozenset({'22384'}),0.01557935735150925,0.055807483655584925,0.010210043121435527,0.6553571428571429,11.743176719840477,1.0,0.009340598390676658,2.7396259541599606,0.92932241258958,0.16689404274670305,0.6349866672559592,0.41915414470873097
"frozenset({'20725', '22384', '22383'})",frozenset({'20727'}),0.016163583252190847,0.06123243844762832,0.010210043121435527,0.6316695352839932,10.315929780001424,1.0,0.009220307504852634,2.5487100619716263,0.9178990811635286,0.15196687370600415,0.6076446611481489,0.39920596255340046
"frozenset({'20725', '20727', '22384'})",frozenset({'22383'}),0.01666434830991793,0.06320767839755181,0.010210043121435527,0.6126878130217028,9.693249753109644,1.0,0.009156728352757448,2.4187008648270107,0.9120338742375683,0.14656549520766773,0.5865549086527814,0.387109751581274
"frozenset({'22383', '20727', '22384'})",frozenset({'20725'}),0.013631937682570594,0.0798442064264849,0.010210043121435527,0.7489795918367347,9.38051269288203,1.0,0.009121611875115381,3.6656612914717264,0.9057430515021343,0.12261944537253593,0.7271979267897635,0.4384270781483325
"frozenset({'22383', '22384'})","frozenset({'20725', '20727'})",0.024314925580748367,0.030824871331200446,0.010210043121435527,0.41990846681922195,13.622391552181346,1.0,0.009460538668981245,1.670727933839311,0.9496829203693217,0.22724458204334366,0.40145850216198103,0.3755679518211633
"frozenset({'20727', '22384'})","frozenset({'20725', '22383'})",0.025399916539157047,0.030713590207261093,0.010210043121435527,0.40197152245345014,13.087741281330857,1.0,0.009429920493553224,1.6208030991589206,0.9476631875068835,0.22242424242424244,0.38302191023762994,0.3671995293426671
"frozenset({'20725', '22382'})",frozenset({'22384'}),0.02642926693559605,0.055807483655584925,0.014132702740297678,0.5347368421052632,9.581812457364748,1.0,0.01265775185776031,2.02937305549139,0.9199491940918444,0.20751633986928106,0.5072369777976277,0.3939885606338878
"frozenset({'20725', '22384'})",frozenset({'22382'}),0.030518848240367227,0.0574767005146752,0.014132702740297678,0.46308113035551507,8.056849579200867,1.0,0.012378580039933269,1.7554296426747054,0.903454394517834,0.1913370998116761,0.43033888930101216,0.3544834499793064
"frozenset({'22382', '22384'})",frozenset({'20725'}),0.022562247878703576,0.0798442064264849,0.014132702740297678,0.6263871763255241,7.845117440076991,1.0,0.012331237963224948,2.4628592362644253,0.8926728892622127,0.16010085092971954,0.5939678625251992,0.40169533032304083
"frozenset({'22382', '20727'})",frozenset({'22384'}),0.023675059118097093,0.055807483655584925,0.012964250938934484,0.5475910693301997,9.812144061352955,1.0,0.011643005464156274,2.087033328335317,0.9198632929684127,0.1948975324132162,0.5208509675321615,0.38994708002900813
"frozenset({'22382', '22384'})",frozenset({'20727'}),0.022562247878703576,0.06123243844762832,0.012964250938934484,0.5745992601726264,9.383902956340325,1.0,0.011582709484461634,2.2067840359970243,0.9140577301715003,0.18303220738413198,0.5468518968381062,0.3931606023716381
